"","RespondentID","Have you seen any of the 6 films in the Star Wars franchise?","Do you consider yourself to be a fan of the Star Wars film franchise?","Which of the following Star Wars films have you seen? Please select all that apply.","X5","X6","X7","X8","X9","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","Han Solo","Luke Skywalker","Princess Leia Organa","Anakin Skywalker","Obi Wan Kenobi","Emperor Palpatine","Darth Vader","Lando Calrissian","Boba Fett","C-3P0","R2 D2","Jar Jar Binks","Padme Amidala","Yoda","Which character shot first?","Are you familiar with the Expanded Universe?","Do you consider yourself to be a fan of the Expanded Universe?ξ","Do you consider yourself to be a fan of the Star Trek franchise?","Gender","Age","Household Income","Education","Location (Census Region)","seen_films"
"31",3292222729,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","6","5","4","2","1","3","Very favorably","Very favorably","Very favorably","Somewhat favorably","Very favorably","Somewhat favorably","Very favorably","Very favorably","Very favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Very favorably","Han","Yes","Yes","No","Male","30-44","$100,000 - $149,999","Graduate degree","Pacific",6
"32",3292221635,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","5","6","4","2","1","3","Very favorably","Very favorably","Very favorably","Somewhat favorably","Very favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Very favorably","Somewhat unfavorably","Somewhat favorably","Very unfavorably","Somewhat favorably","Neither favorably nor unfavorably (neutral)","Greedo","Yes","Yes","No","Male","18-29","$25,000 - $49,999","Bachelor degree","West North Central",6
"33",3292218251,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","6","5","4","2","1","3","Very favorably","Very favorably","Very favorably","Somewhat favorably","Very favorably","Somewhat favorably","Very favorably","Somewhat favorably","Somewhat favorably","Very favorably","Very favorably","Very unfavorably","Very favorably","Very favorably","Han","Yes","Yes","Yes","Male","18-29","$150,000+","Bachelor degree","Pacific",6
"34",3292214307,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","5","6","4","3","2","1","Very favorably","Very favorably","Very favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Neither favorably nor unfavorably (neutral)","Somewhat unfavorably","Somewhat favorably","Han","Yes","No","No","Male","18-29","$25,000 - $49,999","High school degree","New England",6
"35",3292210606,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","6","5","4","2","1","3","Very favorably","Very favorably","Very favorably","Somewhat favorably","Very favorably","Somewhat favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very unfavorably","Very favorably","Very favorably","Han","No",NA,"No","Male","18-29",NA,"Some college or Associate degree","West North Central",6
"36",3292189580,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","5","4","6","3","1","2","Very favorably","Very favorably","Very favorably","Somewhat unfavorably","Very favorably","Very unfavorably","Very unfavorably","Somewhat unfavorably","Very unfavorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Han","Yes","Yes","Yes","Male","30-44","$50,000 - $99,999","Some college or Associate degree","West North Central",6
"37",3292187343,"Yes","No","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","6","5","4","1","2","3","Very favorably","Very favorably","Very favorably","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Unfamiliar (N/A)","Somewhat unfavorably","Unfamiliar (N/A)","Somewhat unfavorably","Somewhat favorably","Somewhat favorably","Very unfavorably","Neither favorably nor unfavorably (neutral)","Very favorably","Greedo","No",NA,"No","Male","18-29","$50,000 - $99,999","Some college or Associate degree","Pacific",6
"38",3292176862,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","6","4","5","3","1","2","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Somewhat favorably","Somewhat favorably","Very favorably","Very favorably","Somewhat favorably","Somewhat unfavorably","Somewhat favorably","Very favorably","Very favorably","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Very favorably","Han","Yes","No","No","Male","18-29",NA,"High school degree","South Atlantic",6
"39",3292173922,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","4","5","1","6","2","3","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Somewhat favorably","Very favorably","Very favorably","Somewhat favorably","Somewhat favorably","Very favorably","Somewhat favorably","Somewhat favorably","Very favorably","I don't understand this question","No",NA,"Yes","Male","30-44","$50,000 - $99,999","Some college or Associate degree","West South Central",6
"40",3292167131,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","5","6","4","2","1","3","Very favorably","Very favorably","Very favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Somewhat unfavorably","Very unfavorably","Somewhat favorably","Han","Yes","No","No","Male","18-29","$25,000 - $49,999","High school degree","New England",6
"41",3292162057,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","6","5","4","2","1","3","Very favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Very favorably","Somewhat favorably","Very favorably","Somewhat favorably","Very favorably","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Unfamiliar (N/A)","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Greedo","No",NA,"No","Male","18-29","$100,000 - $149,999","Some college or Associate degree","Mountain",6
"42",3292156614,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","4","6","5","2","1","3","Very favorably","Very favorably","Very favorably","Somewhat favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very unfavorably","Somewhat favorably","Very favorably","Han","No",NA,"No","Male","18-29","$150,000+","Bachelor degree","West South Central",6
"43",3292148570,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","6","4","5","3","1","2","Very favorably","Somewhat favorably","Somewhat favorably","Neither favorably nor unfavorably (neutral)","Neither favorably nor unfavorably (neutral)","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Very favorably","Somewhat favorably","Very unfavorably","Somewhat unfavorably","Somewhat favorably","Han","No",NA,"Yes","Male","18-29","$50,000 - $99,999","Graduate degree","West North Central",6
"44",3292144665,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","6","4","5","3","1","2","Very favorably","Very favorably","Very favorably","Very unfavorably","Very favorably","Somewhat favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very unfavorably","Very favorably","Very favorably","Han","Yes","Yes","No","Male","18-29","$0 - $24,999","High school degree","New England",6
"45",3292131636,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","5","6","2","3","1","4","Very favorably","Very favorably","Very favorably","Somewhat unfavorably","Somewhat favorably","Neither favorably nor unfavorably (neutral)","Very favorably","Somewhat unfavorably","Very favorably","Very unfavorably","Somewhat favorably","Unfamiliar (N/A)","Neither favorably nor unfavorably (neutral)","Neither favorably nor unfavorably (neutral)","Greedo","Yes","No","No","Male","18-29","$150,000+","Bachelor degree","Pacific",6
"46",3292120160,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","4","5","6","2","1","3","Very favorably","Very favorably","Very favorably","Somewhat favorably","Very favorably","Somewhat favorably","Very favorably","Very favorably","Very favorably","Somewhat favorably","Very favorably","Neither favorably nor unfavorably (neutral)","Neither favorably nor unfavorably (neutral)","Very favorably","Han","Yes","Yes","No","Male","18-29","$100,000 - $149,999","Some college or Associate degree","New England",6
"47",3292103680,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","6","5","4","2","1","3","Very favorably","Very favorably","Very favorably","Somewhat unfavorably","Very favorably","Very unfavorably","Somewhat unfavorably","Somewhat unfavorably","Somewhat unfavorably","Very favorably","Very favorably","Very unfavorably","Somewhat favorably","Very favorably","Greedo","No",NA,"No","Male","30-44","$50,000 - $99,999","Some college or Associate degree","Pacific",6
"48",3292050153,"Yes","No","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","1","2","3","4","5","6","Somewhat favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Very favorably","Unfamiliar (N/A)","Very favorably","Neither favorably nor unfavorably (neutral)","Neither favorably nor unfavorably (neutral)","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Neither favorably nor unfavorably (neutral)","Neither favorably nor unfavorably (neutral)","Somewhat favorably","I don't understand this question","No",NA,"No","Male","18-29","$0 - $24,999","Some college or Associate degree","Pacific",6
"49",3292041365,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","6","5","4","2","1","3","Somewhat favorably","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Somewhat unfavorably","Very favorably","Somewhat favorably","Very favorably","Somewhat favorably","Very favorably","Somewhat unfavorably","Somewhat favorably","Very favorably","Han","Yes","Yes","Yes","Male","18-29","$150,000+","Some college or Associate degree","East South Central",6
"50",3292033243,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","6","1","5","3","4","2","Very favorably","Very favorably","Very favorably","Somewhat favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Somewhat unfavorably","Somewhat favorably","Very favorably","Greedo","Yes","Yes","No","Male","18-29","$50,000 - $99,999","Some college or Associate degree","South Atlantic",6
"51",3292031637,"Yes","No","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","6","5","2","4","3","1","Very favorably","Very favorably","Very favorably","Somewhat favorably","Very favorably","Unfamiliar (N/A)","Very favorably","Unfamiliar (N/A)","Somewhat favorably","Somewhat favorably","Somewhat favorably","Very unfavorably","Unfamiliar (N/A)","Somewhat favorably","I don't understand this question","No",NA,"No","Male","18-29","$25,000 - $49,999","Graduate degree","East South Central",6
"52",3292008762,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","5","6","4","2","1","3","Very favorably","Somewhat favorably","Somewhat favorably","Very unfavorably","Very favorably","Very favorably","Very favorably","Very favorably","Somewhat favorably","Neither favorably nor unfavorably (neutral)","Neither favorably nor unfavorably (neutral)","Very unfavorably","Somewhat unfavorably","Somewhat favorably","Han","Yes","Yes","Yes","Male","18-29","$25,000 - $49,999","Some college or Associate degree","East South Central",6
"53",3291992352,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","4","5","3","6","2","1","Very favorably","Very favorably","Very favorably","Somewhat unfavorably",NA,"Somewhat favorably","Very favorably","Very favorably","Neither favorably nor unfavorably (neutral)","Very favorably","Very unfavorably",NA,"Very favorably","Very favorably","Greedo","No",NA,"Yes","Male","30-44","$100,000 - $149,999","Graduate degree","West North Central",6
"54",3291945498,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","6","4","5","2","1","3","Very favorably","Somewhat favorably","Very favorably","Somewhat unfavorably","Very favorably","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Somewhat favorably","Somewhat favorably","Very favorably","Very favorably","Unfamiliar (N/A)","Somewhat unfavorably","Somewhat favorably","Han","No",NA,"Yes","Male","30-44","$50,000 - $99,999","Graduate degree","West North Central",6
"55",3291940517,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","6","5","4","3","2","1","Very favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Somewhat favorably","Very favorably","Very unfavorably","Somewhat favorably","Very favorably","Han","No",NA,"Yes","Male","18-29","$100,000 - $149,999","Bachelor degree","West North Central",6
"56",3291871486,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","5","6","2","4","1","3","Very favorably","Very favorably","Very favorably","Somewhat favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very unfavorably","Very favorably","Very favorably","Greedo","Yes","No","Yes","Male","18-29","$100,000 - $149,999","Graduate degree","South Atlantic",6
"57",3291778150,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","4","5","6","1","2","3","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Neither favorably nor unfavorably (neutral)","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Greedo","No",NA,"Yes","Male","18-29","$25,000 - $49,999","Bachelor degree","Middle Atlantic",6
"58",3291766314,"Yes","No","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","4","5","6","2","3","1","Very favorably","Somewhat favorably","Very favorably","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Neither favorably nor unfavorably (neutral)","Neither favorably nor unfavorably (neutral)","Neither favorably nor unfavorably (neutral)","Somewhat unfavorably","Very favorably","Very favorably","Very favorably","Somewhat favorably","Very favorably","I don't understand this question","No",NA,"No","Male","30-44","$50,000 - $99,999","High school degree","Pacific",6
"59",3291762799,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","3","4","5","6","1","2","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Neither favorably nor unfavorably (neutral)","Somewhat unfavorably","Very favorably","Very favorably","Somewhat unfavorably","Somewhat unfavorably","Very favorably","Greedo","No",NA,"Yes","Male","30-44","$50,000 - $99,999","Some college or Associate degree","East North Central",6
"60",3291701619,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","6","5","2","3","4","1","Very favorably","Very favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Somewhat unfavorably","Neither favorably nor unfavorably (neutral)","Very favorably","Very favorably","Somewhat favorably","Somewhat favorably","Very unfavorably","Neither favorably nor unfavorably (neutral)","Very favorably","Greedo","No",NA,"Yes","Male","18-29",NA,"Bachelor degree","New England",6
"61",3291684768,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","6","5","4","1","2","3","Very favorably","Very favorably","Very favorably","Somewhat unfavorably","Very favorably","Neither favorably nor unfavorably (neutral)","Very unfavorably","Somewhat favorably","Very unfavorably","Somewhat favorably","Somewhat favorably","Very unfavorably","Very favorably","Very favorably","Han","No",NA,"No","Male","30-44","$100,000 - $149,999","Graduate degree","East North Central",6
"62",3291658046,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","6","4","5","1","2","3","Somewhat favorably","Somewhat favorably","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Very favorably","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Neither favorably nor unfavorably (neutral)","Neither favorably nor unfavorably (neutral)","Very favorably","Very favorably","Very favorably","Neither favorably nor unfavorably (neutral)","Very favorably","Greedo","No",NA,"Yes","Male","30-44",NA,"Graduate degree","South Atlantic",6
